date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
2012/11/07,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,39.95,32.42,36.03,9.21,55.21,32,117.08,32.01,55.86,187.24,59.07,74.75,23.76,16.55,67.9,44.29,49.77,38.25,73.77,27.18,34.06,55.17,13.23,63.31,54.71,26.96,26.47,57.79,13.93,51.33,23.57,21.82,41.08,20.6,45.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2012/11/08,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,39.88,31.87,35.98,9.37,55.2,31.41,114.39,31.79,55.52,184.39,57.95,74,23.81,16.45,68.18,43.96,49.02,38.26,73.68,27.06,33.71,54.89,13.11,62.79,53.88,26.15,26.29,57.21,13.85,50.55,23.43,21.82,40.5,20.26,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2012/11/09,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,40.09,31.87,35.91,9.41,55.47,32.17,115.27,31.72,55.53,184.12,58.03,74.35,23.86,16.53,68.16,43.89,49.27,38.31,73.97,26.96,33.73,55.31,12.97,62.71,53.47,25.99,26.46,57.25,13.97,50.21,23.57,22.07,41.01,20.63,45.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
2012/11/12,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,40.05,31.89,36.4,9.37,55.16,31.98,116.35,31.68,55.58,185.79,57.48,74.26,23.82,16.69,67.62,43.97,49.49,38.13,73.4,27.11,33.74,55.69,12.86,63.05,53.5,26.11,26.44,57.58,14.04,50.7,23.74,21.98,40.87,20.71,46.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2012/11/13,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,39.52,31.54,36.14,9.31,54.39,31.35,115.59,31.34,54.24,185.61,56.97,73.75,23.77,16.45,67.42,43.86,49.68,37.67,73.75,26.86,33.67,55.85,12.59,63.42,53.13,25.98,26.07,57.74,13.81,50.71,23.61,21.94,40.49,20.37,45.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2012/11/14,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,38.78,30.96,35,8.97,53.31,30.68,113.37,30.96,52.99,183.89,55.81,72.96,23.3,16.02,67.26,43.56,49.29,37.92,73.06,26.51,33.63,55.57,12.41,62.59,52.73,25.02,25.35,56.78,13.63,49.69,23,22.08,39.8,20.05,45.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012/11/15,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,38.88,31.1,35.19,9.07,53.3,31.24,114.56,30.84,53.66,184.25,54.45,71.88,23.33,16.19,67.51,43.72,49.79,37.86,73.6,26.96,33.85,55.64,12.64,62.77,53.24,24.69,25.72,57.26,13.81,49.6,23.06,21.95,39.71,20.26,45.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/16,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,39.02,31.47,34.96,9.1,53.95,31.8,114.96,31.18,53.63,184.28,55.37,73.38,23.4,16.11,67.84,43.79,50.05,38.49,74.62,27.44,34.1,55.87,12.69,62.6,53.4,25.07,25.92,57.57,13.91,50.17,23.25,22.27,40.6,20.18,44.81,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/19,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42,40.06,31.92,36.08,9.47,54.88,32.39,117.4,31.7,54.19,188.39,57.8,73.23,23.77,16.45,68.72,44.86,51.08,39.25,75.35,27.77,34.64,56.03,12.8,63.77,53.61,25.66,26.89,58.91,14.29,50.41,23.89,21.2,40.72,20.68,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/20,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,40.17,32.43,35.98,9.61,55.5,32.41,117.19,31.87,54.09,190.99,58.14,73.27,23.81,16.28,68.82,44.86,50.6,39.64,75.86,27.84,34.96,56.63,12.88,64.29,53.76,25.94,27.3,58.94,14.41,50.76,24.1,21.33,40.61,20.76,45.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/21,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,40.2,32.11,35.75,9.75,55.62,32.67,116.81,31.67,54.1,190.94,57.97,73.64,23.8,16.18,69.39,44.97,50.87,39.52,75.8,27.77,35.01,56.91,12.97,64.24,53.59,25.97,26.7,59.34,14.39,50.79,24.17,21.32,40.72,20.99,45.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/23,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,40.56,32.71,36.01,9.88,56.15,32.83,119.4,32.2,55.02,192.7,58.62,74.49,24.18,16.36,70.43,45.34,51.52,40.29,76.43,28.19,35.33,57.41,13.14,65.03,53.79,26.4,27.38,60.16,14.69,51.37,24.67,21.55,41.18,21.12,47.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/26,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,40.35,32.41,35.55,9.82,55.33,32.97,120.02,32,54.83,191.27,58.33,73.87,24.17,16.53,70.02,44.47,51.48,40.01,75.92,28.08,35.08,56.87,13.06,64.29,54.42,26.24,27.11,59.66,14.53,51.57,24.61,21.4,40.97,21.01,47.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/27,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,40.22,32.15,35.02,9.64,54.09,32.49,117.51,31.72,54.31,191.99,57.27,73.72,23.81,16.55,69.99,44.12,51.15,39.98,75.49,27.54,34.8,56.13,12.94,63.76,53.45,26.24,26.7,59.32,14.36,51.45,24.58,21.13,40.62,20.71,46.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/28,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,40.3,32.32,35.05,9.74,55.15,32.6,118.93,32.01,54.63,194.57,57.74,73.73,23.94,16.8,70.12,44.24,51.62,40.41,75.78,27.62,34.68,56.55,13.05,63.22,54.05,26.41,26.84,59.85,14.48,51.1,24.62,21.12,40.79,20.87,47.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/29,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,40.68,32.67,35.19,9.81,55.56,33.35,118.33,32.02,54.63,194.26,57.92,74.41,23.99,16.78,70.34,44.18,52.3,40.42,75.9,27.61,34.75,56.54,13,63.76,54.3,26.46,26.97,60.61,14.47,51.39,24.87,21.32,40.91,21.05,47.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/11/30,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,40.55,32.52,34.55,9.84,55.54,33.13,117.39,31.88,55.41,195.67,57.26,74.44,23.7,16.79,69.98,44.02,52.62,40.26,76.19,27.57,34.77,56.48,13.01,64.01,54.42,27.23,27.1,59.83,14.45,52.79,24.83,20.99,40.82,21.09,48.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/03,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,40.28,32.26,34.2,9.78,55.63,33.12,118,31.67,54.59,193.97,56.99,74.39,23.79,16.4,70.11,44.28,52.38,40.27,75.68,27.31,34.67,56.41,12.9,63.44,54.71,27.17,26.58,60.25,14.22,53.11,24.59,20.9,40.66,21.03,48.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/04,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,40.04,32.25,34.27,9.89,55.48,33.32,116.19,31.06,54.36,189.93,56.68,74.35,23.52,16.53,69.7,43.98,52.2,40.36,75.41,27.1,34.47,56.39,12.79,63.05,53.8,26.83,26.21,59.77,13.95,52.89,24.45,20.87,40.89,20.84,48.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/05,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,40.66,32.49,36.44,10.45,56.04,33.78,116.73,31.39,55.16,191.1,56.71,74.13,23.5,16.9,73.12,44.21,53.2,41.07,77.37,27.26,34.75,56.33,12.84,63.68,53.87,26.26,26.55,60.27,14.17,53.18,24.31,21.26,41,21.45,49.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/06,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,40.93,32.65,37,10.45,55.76,33.26,116.8,31.43,54.61,192.4,56.93,74.49,23.5,16.66,72.74,44.15,53.42,40.96,76.63,27.63,34.67,56.49,12.97,64.19,54.63,26.7,26.65,60.93,14.15,53.94,24.61,21.16,41.22,21.55,49.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/07,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,42.01,32.74,37.62,10.63,56.25,34.13,116.18,31.64,55.07,193.4,56.73,74.96,23.97,16.89,72.98,44.72,53.2,41.25,76.73,27.81,34.67,56.28,13.33,64.18,54.56,26.88,27.13,61.49,14.35,56.18,24.7,21.21,41.22,21.8,49.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/10,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,41.76,32.56,37.17,10.56,56.39,33.36,116.61,31.52,55.15,194.36,57.16,74.63,24.04,16.93,72.93,44.51,53.19,41.17,76.4,27.75,34.44,56.08,13.28,63.41,53.67,27.12,27.15,60.44,14.37,56.21,24.69,21.39,40.98,21.73,48.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/11,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,42.09,32.8,36.98,10.5,56.69,35.26,118.46,31.59,55.51,198.06,57.92,74.72,24.24,17.67,73.02,44.92,53.71,40.86,76.01,27.85,34.35,56.18,13.57,64.81,52.54,27.26,27.54,60.66,14.34,56.3,24.81,21.21,41.44,21.99,48.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/12,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,42.21,33,37.51,10.6,57.3,34.85,117.69,31.49,55.96,199.27,58.08,75.7,24.28,17.62,72.9,44.98,53.81,40.93,76.63,28.22,34.3,56.13,13.57,64.66,52.41,27.39,27.72,61.04,14.43,55.71,25.26,21.15,41.38,21.84,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/13,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,42.22,32.77,37.27,10.53,57.35,34.24,118.1,31.2,55.8,199.32,57.66,75.84,24.5,17.72,72.82,44.92,53.04,40.62,76.14,27.97,34,56.1,13.65,63.75,50.84,26.92,27.15,60.53,14.32,54.6,25.09,20.9,40.93,21.41,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/14,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,42.25,32.66,37.58,10.57,56.29,33.94,118.96,31.03,55.12,200.13,56.5,76.41,24.47,17.97,72.96,45.02,52.85,39.96,75.33,27.68,33.78,55.88,13.6,63.66,50.86,27,27.02,60.37,14.17,53.65,25.3,20.73,40.59,21.2,47.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,42.92,33.87,39.13,10.99,56.9,34.95,123.07,31.71,57.12,203.86,57.67,76.64,25.14,18.45,73.77,45.99,53.71,40.57,75.97,28.53,34.05,56.73,13.77,65.51,51.23,27.47,27.79,61.63,14.48,54.26,25.62,21.01,40.97,21.96,49.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/18,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,43.3,34.44,39.44,11.35,57.45,35.5,127.34,32.19,58.74,205.23,59.51,76.54,25.75,19.03,73.91,46.52,54.24,41.12,76.37,29,34.16,56.48,14.11,65.82,52.03,27.95,28.41,62.64,14.88,54.19,26.13,21.18,41.58,22.41,50.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/19,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,42.96,34.11,39.43,11.18,56.43,34.89,126.82,31.82,57.87,204.38,58.37,75.88,25.61,19,73.02,46.06,54,40.59,75.1,28.88,34.32,56.27,14.37,65.66,52.25,27.51,28.51,62.04,14.75,54.24,25.92,21.13,41.11,22.43,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/20,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,43.95,34.54,40.15,11.51,57.03,35.53,129.28,32.06,58.4,207.83,58.8,77,25.93,19.18,73.4,46.11,54.31,40.89,75.66,29,34.81,56.73,14.36,66.16,51.02,28.17,28.92,62.63,14.94,54.56,26.17,21.25,41.18,22.79,51.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/21,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,43.43,33.97,39.47,11.28,57.28,34.74,128.01,32.1,57.55,205.31,58.54,76.51,25.54,18.83,72.41,45.97,53.43,40.09,75.02,28.82,34.59,56.31,14.22,65.56,50.37,27.8,28.22,61.8,14.92,53.71,26.07,20.94,40.84,22.15,50.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/24,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,43.35,33.91,39.36,11.24,57.16,35.2,127.11,31.93,57.81,205.78,58.21,76.74,25.48,18.86,71.95,45.94,53.4,40.11,74.64,28.61,34.38,56.31,14.23,65.57,50.46,28.05,27.94,62.02,14.84,53.57,26.09,20.97,40.68,22.23,49.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/26,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,43.39,33.82,39.53,11.53,56.76,35.35,126.73,31.88,57.29,203.91,57.45,76.04,25.36,18.79,71.86,46.03,53.12,40.05,74.55,28.58,34.16,56.29,14.16,64.89,50.38,27.7,27.95,61.61,14.94,53.46,25.99,20.96,40.47,22.21,49.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/27,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,16.26,43.06,33.67,39.23,11.46,56.33,34.97,126.24,31.83,57.19,204.64,57.01,76.04,25.39,18.69,71.41,45.88,52.64,39.91,74.36,28.44,34.1,55.86,14.11,64.72,49.98,27.66,27.94,61.7,14.98,53.28,25.81,20.71,40.43,22.42,49.65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/28,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,42.68,33.41,38.99,11.35,56.31,34.58,125.09,31.5,56.71,203.09,56.76,75.64,25.16,18.54,70.84,45.85,51.88,39.64,74.02,28.23,33.8,55.18,14.04,63.61,49.75,27.25,27.74,61.33,14.89,52.9,25.62,20.59,40.12,22.07,49.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/31,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,43.4,33.67,39.54,11.6,57.11,35.3,127.13,31.76,57.55,205.27,57.59,77.01,25.44,19.03,71.41,46.81,52.74,39.95,74.93,28.49,34.03,55.29,14.26,64.79,50.3,27.48,28.3,61.76,15.1,54.34,25.93,20.84,40.69,22.35,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
